Start concentration,Episode,Aeration_Time,Post_Aeration_Concentration,Input concentration,Reward,Average_predict_concentration
3.0962245950274223,5554,329,1.619396415364825,37.0,-0.21190300583839417,tensor(1.6510)
3.0935882313912906,5555,329,1.6180175367690002,37.0,-0.21083666384220123,tensor(1.6494)
3.092266806070292,5556,329,1.6173264010447266,37.0,-0.21031352877616882,tensor(1.6486)
3.091604467667863,5557,329,1.6169799828823057,37.0,-0.21005432307720184,tensor(1.6482)
3.091272483595543,5558,329,1.6168063476048338,37.0,-0.20979584753513336,tensor(1.6478)
3.091106083121299,5559,329,1.6167193163436202,37.0,-0.20953938364982605,tensor(1.6474)
3.091022678162636,5560,329,1.6166756936389561,37.0,-0.20928573608398438,tensor(1.6470)
3.0909808730706665,5561,329,1.6166538286178629,37.0,-0.19529590010643005,tensor(1.6250)
3.0909599190921186,5562,329,1.6166428692069073,37.0,-0.19522981345653534,tensor(1.6249)
3.0909494163232862,5563,329,1.6166373760181296,37.0,-0.1951645463705063,tensor(1.6248)
3.090944152017374,5564,329,1.6166346226655022,37.0,-0.19509992003440857,tensor(1.6247)
3.090941513387773,5565,329,1.616633242601755,37.0,-0.19503630697727203,tensor(1.6246)
3.0909401908266814,5566,329,1.6166325508719965,37.0,-0.19497334957122803,tensor(1.6245)
3.0909395279189966,5567,329,1.6166322041560863,37.0,-0.19491133093833923,tensor(1.6244)
3.0909391956495824,5568,329,1.6166320303715684,37.0,-0.1948501020669937,tensor(1.6243)
3.090939029106086,5569,329,1.6166319432655034,37.0,-0.19478966295719147,tensor(1.6242)
3.090938945629441,5570,329,1.616631899605305,37.0,-0.19472981989383698,tensor(1.6241)
3.090938903788417,5571,329,1.6166318777214908,37.0,-0.19138158857822418,tensor(1.6187)
3.0909388828164284,5572,329,1.6166318667526602,37.0,-0.19136551022529602,tensor(1.6187)
3.0909388723046325,5573,329,1.6166318612547501,37.0,-0.19134962558746338,tensor(1.6186)
3.090938867035802,5574,329,1.616631858499031,37.0,-0.1913340538740158,tensor(1.6186)
3.0909388643949045,5575,329,1.6166318571177811,37.0,-0.19131852686405182,tensor(1.6186)
3.090938863071207,5576,329,1.616631856425457,37.0,-0.19130326807498932,tensor(1.6186)
3.0909388624077296,5577,329,1.616631856078443,37.0,-0.19128821790218353,tensor(1.6185)
3.0909388620751743,5578,329,1.616631855904509,37.0,-0.19127346575260162,tensor(1.6185)
3.0909388619084877,5579,329,1.616631855817328,37.0,-0.19125863909721375,tensor(1.6185)
3.0909388618249394,5580,329,1.6166318557736303,37.0,-0.1912441998720169,tensor(1.6185)
3.090938861783062,5581,329,1.6166318557517276,37.0,-0.19042764604091644,tensor(1.6171)
3.0909388617620723,5582,329,1.6166318557407495,37.0,-0.19042371213436127,tensor(1.6171)
3.0909388617515514,5583,329,1.6166318557352468,37.0,-0.19041989743709564,tensor(1.6171)
3.0909388617462783,5584,329,1.6166318557324888,37.0,-0.1904159039258957,tensor(1.6171)
3.090938861743635,5585,329,1.6166318557311063,37.0,-0.1904122531414032,tensor(1.6171)
3.09093886174231,5586,329,1.6166318557304133,37.0,-0.19040857255458832,tensor(1.6171)
3.090938861741646,5587,329,1.616631855730066,37.0,-0.19040486216545105,tensor(1.6171)
3.0909388617413134,5588,329,1.616631855729892,37.0,-0.19040121138095856,tensor(1.6171)
3.0909388617411464,5589,329,1.6166318557298047,37.0,-0.19039751589298248,tensor(1.6171)
3.090938861741063,5590,329,1.616631855729761,37.0,-0.19039401412010193,tensor(1.6171)
3.090938861741021,5591,329,1.6166318557297392,37.0,-0.19019396603107452,tensor(1.6168)
3.090938861741,5592,329,1.6166318557297281,37.0,-0.1901930719614029,tensor(1.6168)
3.090938861740989,5593,329,1.6166318557297226,37.0,-0.19019204378128052,tensor(1.6168)
3.090938861740984,5594,329,1.6166318557297197,37.0,-0.19019101560115814,tensor(1.6168)
3.090938861740981,5595,329,1.6166318557297183,37.0,-0.19019030034542084,tensor(1.6168)
3.0909388617409803,5596,329,1.616631855729718,37.0,-0.19018925726413727,tensor(1.6167)
3.0909388617409794,5597,329,1.6166318557297175,37.0,-0.19018840789794922,tensor(1.6167)
3.0909388617409794,5598,329,1.6166318557297175,37.0,-0.1901874840259552,tensor(1.6167)
3.0909388617409794,5599,329,1.6166318557297175,37.0,-0.19018658995628357,tensor(1.6167)
3.2159388617409794,5600,329,1.682009720192683,40.0,-0.21163785457611084,tensor(1.6506)
3.2785926485179875,5601,329,1.714779086432673,40.0,-0.2334950566291809,tensor(1.6834)
3.3099966244979786,5602,329,1.7312040855144177,40.0,-0.2449769824743271,tensor(1.7000)
3.3257372486179833,5603,329,1.739436792636659,40.0,-0.25075408816337585,tensor(1.7082)
3.333626926276798,5604,329,1.743563274849735,40.0,-0.25351962447166443,tensor(1.7121)
3.3375814717309957,5605,329,1.7456315927434722,40.0,-0.2549462914466858,tensor(1.7141)
3.339563609712494,5606,329,1.7466682963298825,40.0,-0.25578543543815613,tensor(1.7152)
3.3405571173161372,5607,329,1.747187923573514,40.0,-0.2560616433620453,tensor(1.7156)
3.3410550934246173,5608,329,1.747448376489722,40.0,-0.25633931159973145,tensor(1.7160)
3.3413046941359834,5609,329,1.7475789233815424,40.0,-0.25661614537239075,tensor(1.7164)
3.341429801573978,5610,329,1.7476443574385385,40.0,-0.2568907141685486,tensor(1.7168)
3.3414925092119327,5611,329,1.7476771549701784,40.0,-0.2729480564594269,tensor(1.7388)
3.341523940179754,5612,329,1.7476935940866118,40.0,-0.2730288505554199,tensor(1.7390)
3.3415396943330027,5613,329,1.7477018338697783,40.0,-0.2731088399887085,tensor(1.7391)
3.341547590791871,5614,329,1.7477059638987191,40.0,-0.2731879651546478,tensor(1.7392)
3.3415515487362724,5615,329,1.7477080339943403,40.0,-0.2732662558555603,tensor(1.7393)
3.341553532577909,5616,329,1.7477090715889774,40.0,-0.2733432948589325,tensor(1.7394)
3.3415545269394364,5617,329,1.7477095916628427,40.0,-0.2734195590019226,tensor(1.7395)
3.3415550253435575,5618,329,1.7477098523396193,40.0,-0.2734948396682739,tensor(1.7396)
3.341555275158802,5619,329,1.7477099829987168,40.0,-0.27356937527656555,tensor(1.7397)
3.34155540037377,5620,329,1.7477100484890147,40.0,-0.27364304661750793,tensor(1.7398)
3.3415554631353057,5621,329,1.747710081314736,40.0,-0.2778588533401489,tensor(1.7455)
3.3415554945932886,5622,329,1.7477100977679818,40.0,-0.2778796851634979,tensor(1.7455)
3.3415555103609824,5623,329,1.747710106014847,40.0,-0.27790015935897827,tensor(1.7455)
3.3415555182642285,5624,329,1.7477101101484258,40.0,-0.27792054414749146,tensor(1.7455)
3.3415555222255744,5625,329,1.7477101122203005,40.0,-0.2779404819011688,tensor(1.7456)
3.3415555242111212,5626,329,1.7477101132587871,40.0,-0.27796027064323425,tensor(1.7456)
3.3415555252063376,5627,329,1.747710113779308,40.0,-0.2779797911643982,tensor(1.7456)
3.34155552570517,5628,329,1.747710114040209,40.0,-0.27799904346466064,tensor(1.7457)
3.3415555259552,5629,329,1.74771011417098,40.0,-0.27801817655563354,tensor(1.7457)
3.3415555260805228,5630,329,1.747710114236527,40.0,-0.27803683280944824,tensor(1.7457)
3.3415555261433383,5631,329,1.747710114269381,40.0,-0.2791106700897217,tensor(1.7471)
3.3415555261748233,5632,329,1.7477101142858482,40.0,-0.27911606431007385,tensor(1.7471)
3.3415555261906045,5633,329,1.7477101142941023,40.0,-0.27912116050720215,tensor(1.7472)
3.3415555261985146,5634,329,1.7477101142982394,40.0,-0.2791263461112976,tensor(1.7472)
3.3415555262024794,5635,329,1.747710114300313,40.0,-0.2791314721107483,tensor(1.7472)
3.3415555262044667,5636,329,1.7477101143013525,40.0,-0.27913644909858704,tensor(1.7472)
3.341555526205463,5637,329,1.7477101143018734,40.0,-0.2791413962841034,tensor(1.7472)
3.341555526205962,5638,329,1.7477101143021345,40.0,-0.2791462242603302,tensor(1.7472)
3.3415555262062124,5639,329,1.7477101143022655,40.0,-0.2791510820388794,tensor(1.7472)
3.3415555262063377,5640,329,1.747710114302331,40.0,-0.27915576100349426,tensor(1.7472)
3.3415555262064007,5641,329,1.747710114302364,40.0,-0.27942758798599243,tensor(1.7476)
3.341555526206432,5642,329,1.7477101143023803,40.0,-0.2794288694858551,tensor(1.7476)
3.341555526206448,5643,329,1.7477101143023885,40.0,-0.27943018078804016,tensor(1.7476)
3.341555526206456,5644,329,1.7477101143023928,40.0,-0.2794313430786133,tensor(1.7476)
3.3415555262064593,5645,329,1.7477101143023945,40.0,-0.2794327735900879,tensor(1.7476)
3.341555526206461,5646,329,1.7477101143023956,40.0,-0.2794340252876282,tensor(1.7476)
3.3415555262064625,5647,329,1.7477101143023963,40.0,-0.2794354259967804,tensor(1.7476)
3.341555526206463,5648,329,1.7477101143023965,40.0,-0.2794366478919983,tensor(1.7476)
3.3415555262064633,5649,329,1.7477101143023968,40.0,-0.2794378995895386,tensor(1.7476)
3.2582221928731303,5650,329,1.7041248713270865,38.0,-0.2705117464065552,tensor(1.7355)
3.216453001688458,5651,329,1.6822786271670929,38.0,-0.25426429510116577,tensor(1.7131)
3.195517017701797,5652,329,1.6713286277792632,38.0,-0.2470087707042694,tensor(1.7029)
3.1850232682884605,5653,329,1.6658401563644356,38.0,-0.2429978996515274,tensor(1.6971)
3.179763483182584,5654,329,1.663089168222385,38.0,-0.24123482406139374,tensor(1.6946)
3.1771271195464523,5655,329,1.66171028962656,38.0,-0.2400853931903839,tensor(1.6929)
3.1758056942254536,5656,329,1.6610191539022865,38.0,-0.23980486392974854,tensor(1.6925)
3.1751433558230246,5657,329,1.6606727357398656,38.0,-0.23952186107635498,tensor(1.6921)
3.1748113717507045,5658,329,1.6604991004623937,38.0,-0.23923957347869873,tensor(1.6917)
3.174644971276461,5659,329,1.6604120692011801,38.0,-0.23895975947380066,tensor(1.6913)
3.1745615663177977,5660,329,1.660368446496516,38.0,-0.2386828362941742,tensor(1.6909)
3.174519761225828,5661,329,1.6603465814754228,38.0,-0.22350789606571198,tensor(1.6686)
3.1744988072472804,5662,329,1.6603356220644672,38.0,-0.22343692183494568,tensor(1.6685)
3.174488304478448,5663,329,1.6603301288756895,38.0,-0.22336669266223907,tensor(1.6684)
3.174483040172536,5664,329,1.6603273755230623,38.0,-0.22329755127429962,tensor(1.6683)
3.174480401542935,5665,329,1.6603259954593148,38.0,-0.22322916984558105,tensor(1.6682)
3.174479078981843,5666,329,1.6603253037295564,38.0,-0.22316166758537292,tensor(1.6681)
3.174478416074158,5667,329,1.660324957013646,38.0,-0.22309496998786926,tensor(1.6680)
3.174478083804744,5668,329,1.6603247832291286,38.0,-0.22302918136119843,tensor(1.6679)
3.1744779172612483,5669,329,1.6603246961230638,38.0,-0.22296422719955444,tensor(1.6678)
3.1744778337846027,5670,329,1.6603246524628652,38.0,-0.2229001820087433,tensor(1.6677)
3.174477791943579,5671,329,1.660324630579051,38.0,-0.2193312793970108,tensor(1.6623)
3.1744777709715906,5672,329,1.6603246196102204,38.0,-0.21931424736976624,tensor(1.6623)
3.1744777604597942,5673,329,1.66032461411231,38.0,-0.21929748356342316,tensor(1.6623)
3.1744777551909635,5674,329,1.6603246113565908,38.0,-0.2192811518907547,tensor(1.6622)
3.1744777525500663,5675,329,1.660324609975341,38.0,-0.21926485002040863,tensor(1.6622)
3.1744777512263687,5676,329,1.6603246092830168,38.0,-0.21924875676631927,tensor(1.6622)
3.1744777505628914,5677,329,1.660324608936003,38.0,-0.21923281252384186,tensor(1.6622)
3.174477750230336,5678,329,1.660324608762069,38.0,-0.21921715140342712,tensor(1.6621)
3.17447775006365,5679,329,1.6603246086748882,38.0,-0.2192016839981079,tensor(1.6621)
3.174477749980101,5680,329,1.6603246086311905,38.0,-0.21918632090091705,tensor(1.6621)
3.174477749938224,5681,329,1.6603246086092878,38.0,-0.21833160519599915,tensor(1.6608)
3.174477749917234,5682,329,1.6603246085983094,38.0,-0.2183276116847992,tensor(1.6608)
3.174477749906713,5683,329,1.6603246085928067,38.0,-0.2183234691619873,tensor(1.6608)
3.17447774990144,5684,329,1.660324608590049,38.0,-0.21831955015659332,tensor(1.6608)
3.174477749898797,5685,329,1.6603246085886665,38.0,-0.21831555664539337,tensor(1.6608)
3.174477749897472,5686,329,1.6603246085879735,38.0,-0.21831178665161133,tensor(1.6608)
3.174477749896808,5687,329,1.6603246085876262,38.0,-0.2183080017566681,tensor(1.6608)
3.174477749896475,5688,329,1.6603246085874521,38.0,-0.21830400824546814,tensor(1.6608)
3.174477749896308,5689,329,1.6603246085873649,38.0,-0.2183004766702652,tensor(1.6608)
3.1744777498962247,5690,329,1.6603246085873211,38.0,-0.21829676628112793,tensor(1.6608)
3.174477749896183,5691,329,1.6603246085872994,38.0,-0.21809110045433044,tensor(1.6604)
3.1744777498961616,5692,329,1.660324608587288,38.0,-0.21809016168117523,tensor(1.6604)
3.174477749896151,5693,329,1.6603246085872825,38.0,-0.21808908879756927,tensor(1.6604)
3.1744777498961456,5694,329,1.6603246085872798,38.0,-0.218088299036026,tensor(1.6604)
3.174477749896143,5695,329,1.6603246085872783,38.0,-0.21808715164661407,tensor(1.6604)
3.1744777498961416,5696,329,1.6603246085872776,38.0,-0.21808621287345886,tensor(1.6604)
3.174477749896141,5697,329,1.6603246085872774,38.0,-0.21808524429798126,tensor(1.6604)
3.1744777498961407,5698,329,1.6603246085872772,38.0,-0.21808436512947083,tensor(1.6604)
3.1744777498961403,5699,329,1.660324608587277,38.0,-0.21808339655399323,tensor(1.6604)
3.0911444165628073,5700,329,1.6167393656119668,36.0,-0.2099384367465973,tensor(1.6480)
3.049375225378135,5701,329,1.5948931214519733,36.0,-0.19549642503261566,tensor(1.6253)
3.0284392413914745,5702,329,1.5839431220641436,36.0,-0.18928030133247375,tensor(1.6153)
3.0179454919781374,5703,329,1.5784546506493158,36.0,-0.1859852522611618,tensor(1.6099)
3.012685706872261,5704,329,1.5757036625072651,36.0,-0.1842970848083496,tensor(1.6071)
3.010049343236129,5705,329,1.57432478391144,36.0,-0.18335828185081482,tensor(1.6056)
3.00872791791513,5706,329,1.5736336481871667,36.0,-0.1831284761428833,tensor(1.6052)
3.008065579512701,5707,329,1.5732872300247456,36.0,-0.18289656937122345,tensor(1.6048)
3.0077335954403814,5708,329,1.5731135947472739,36.0,-0.18266524374485016,tensor(1.6044)
3.0075671949661373,5709,329,1.5730265634860603,36.0,-0.1824355274438858,tensor(1.6040)
3.0074837900074742,5710,329,1.572982940781396,36.0,-0.18220828473567963,tensor(1.6037)
3.0074419849155047,5711,329,1.572961075760303,36.0,-0.16931596398353577,tensor(1.5819)
3.007421030936957,5712,329,1.5729501163493473,36.0,-0.1692526638507843,tensor(1.5818)
3.0074105281681245,5713,329,1.5729446231605695,36.0,-0.16919013857841492,tensor(1.5817)
3.0074052638622124,5714,329,1.5729418698079423,36.0,-0.16912829875946045,tensor(1.5816)
3.0074026252326114,5715,329,1.5729404897441948,36.0,-0.1690671294927597,tensor(1.5815)
3.00740130267152,5716,329,1.5729397980144366,36.0,-0.16900676488876343,tensor(1.5814)
3.0074006397638353,5717,329,1.5729394512985266,36.0,-0.1689472496509552,tensor(1.5813)
3.0074003074944216,5718,329,1.572939277514009,36.0,-0.16888828575611115,tensor(1.5812)
3.0074001409509252,5719,329,1.572939190407944,36.0,-0.16883014142513275,tensor(1.5811)
3.0074000574742796,5720,329,1.5729391467477454,36.0,-0.16877268254756927,tensor(1.5810)
3.007400015633256,5721,329,1.5729391248639313,36.0,-0.1654774695634842,tensor(1.5753)
3.0073999946612675,5722,329,1.5729391138951005,36.0,-0.16546106338500977,tensor(1.5753)
3.0073999841494716,5723,329,1.5729391083971904,36.0,-0.1654449701309204,tensor(1.5752)
3.007399978880641,5724,329,1.5729391056414712,36.0,-0.16542895138263702,tensor(1.5752)
3.007399976239743,5725,329,1.5729391042602212,36.0,-0.16541321575641632,tensor(1.5752)
3.007399974916045,5726,329,1.5729391035678968,36.0,-0.16539765894412994,tensor(1.5751)
3.007399974252568,5727,329,1.572939103220883,36.0,-0.1653822660446167,tensor(1.5751)
3.007399973920013,5728,329,1.5729391030469493,36.0,-0.1653670221567154,tensor(1.5751)
3.0073999737533263,5729,329,1.5729391029597684,36.0,-0.16535209119319916,tensor(1.5751)
3.007399973669778,5730,329,1.5729391029160706,36.0,-0.1653372198343277,tensor(1.5750)
3.0073999736279013,5731,329,1.5729391028941682,36.0,-0.1644820272922516,tensor(1.5736)
3.007399973606911,5732,329,1.5729391028831896,36.0,-0.16447772085666656,tensor(1.5735)
3.00739997359639,5733,329,1.5729391028776871,36.0,-0.1644735336303711,tensor(1.5735)
3.007399973591117,5734,329,1.572939102874929,36.0,-0.16446924209594727,tensor(1.5735)
3.0073999735884738,5735,329,1.5729391028735467,36.0,-0.1644653081893921,tensor(1.5735)
3.007399973587149,5736,329,1.5729391028728537,36.0,-0.16446107625961304,tensor(1.5735)
3.0073999735864847,5737,329,1.5729391028725064,36.0,-0.16445717215538025,tensor(1.5735)
3.007399973586152,5738,329,1.5729391028723323,36.0,-0.16445313394069672,tensor(1.5735)
3.007399973585985,5739,329,1.572939102872245,36.0,-0.1644493192434311,tensor(1.5735)
3.0073999735859016,5740,329,1.5729391028722013,36.0,-0.1644454449415207,tensor(1.5735)
3.0073999735858594,5741,329,1.5729391028721793,36.0,-0.16422206163406372,tensor(1.5731)
3.0073999735858385,5742,329,1.5729391028721684,36.0,-0.1642209142446518,tensor(1.5731)
3.0073999735858283,5743,329,1.5729391028721629,36.0,-0.16421985626220703,tensor(1.5731)
3.007399973585823,5744,329,1.5729391028721602,36.0,-0.16421878337860107,tensor(1.5731)
3.0073999735858203,5745,329,1.5729391028721589,36.0,-0.16421768069267273,tensor(1.5731)
3.007399973585819,5746,329,1.5729391028721582,36.0,-0.16421663761138916,tensor(1.5731)
3.0073999735858186,5747,329,1.5729391028721578,36.0,-0.16421560943126678,tensor(1.5731)
3.0073999735858177,5748,329,1.5729391028721573,36.0,-0.1642146110534668,tensor(1.5731)
3.0073999735858177,5749,329,1.5729391028721573,36.0,-0.16421353816986084,tensor(1.5731)
2.9657333069191507,5750,329,1.5511464813845022,35.0,-0.16421256959438324,tensor(1.5731)
2.9448487113268147,5751,329,1.5402233593045054,35.0,-0.15537479519844055,tensor(1.5574)
2.9343807193334843,5752,329,1.5347483596105904,35.0,-0.1552569568157196,tensor(1.5572)
2.929133844626816,5753,329,1.5320041239031765,35.0,-0.15510307252407074,tensor(1.5570)
2.926503952073878,5754,329,1.5306286298321514,35.0,-0.15493248403072357,tensor(1.5567)
2.925185770255812,5755,329,1.529939190534239,35.0,-0.15475468337535858,tensor(1.5563)
2.9245250575953126,5756,329,1.5295936226721023,35.0,-0.15457451343536377,tensor(1.5560)
2.924193888394098,5757,329,1.5294204135908918,35.0,-0.1543942540884018,tensor(1.5557)
2.924027896357938,5758,329,1.5293335959521557,35.0,-0.15421511232852936,tensor(1.5554)
2.9239446961208158,5759,329,1.5292900803215488,35.0,-0.15403778851032257,tensor(1.5550)
2.923902993641484,5760,329,1.5292682689692167,35.0,-0.15386246144771576,tensor(1.5547)
2.9238820910954995,5761,329,1.5292573364586701,35.0,-0.1439778059720993,tensor(1.5366)
2.9238716141062255,5762,329,1.5292518567531923,35.0,-0.1439296007156372,tensor(1.5365)
2.9238663627218093,5763,329,1.5292491101588035,35.0,-0.1438819319009781,tensor(1.5364)
2.9238637305688533,5764,329,1.5292477334824899,35.0,-0.14383502304553986,tensor(1.5363)
2.9238624112540528,5765,329,1.529247043450616,35.0,-0.14378847181797028,tensor(1.5363)
2.923861749973507,5766,329,1.5292466975857368,35.0,-0.1437426507472992,tensor(1.5362)
2.9238614185196647,5767,329,1.529246524227782,35.0,-0.1436973363161087,tensor(1.5361)
2.923861252384958,5768,329,1.5292464373355232,35.0,-0.14365246891975403,tensor(1.5360)
2.9238611691132097,5769,329,1.5292463937824907,35.0,-0.14360828697681427,tensor(1.5359)
2.923861127374887,5770,329,1.5292463719523914,35.0,-0.14356458187103271,tensor(1.5358)
2.923861106454375,5771,329,1.5292463610104843,35.0,-0.14106427133083344,tensor(1.5312)
2.923861095968381,5772,329,1.529246355526069,35.0,-0.14105187356472015,tensor(1.5311)
2.9238610907124825,5773,329,1.5292463527771136,35.0,-0.14103971421718597,tensor(1.5311)
2.923861088078067,5774,329,1.529246351399254,35.0,-0.14102759957313538,tensor(1.5311)
2.9238610867576185,5775,329,1.5292463507086291,35.0,-0.14101563394069672,tensor(1.5311)
2.9238610860957697,5776,329,1.5292463503624671,35.0,-0.14100387692451477,tensor(1.5310)
2.923861085764031,5777,329,1.5292463501889602,35.0,-0.14099222421646118,tensor(1.5310)
2.9238610855977534,5778,329,1.5292463501019933,35.0,-0.1409807652235031,tensor(1.5310)
2.9238610855144103,5779,329,1.5292463500584028,35.0,-0.1409693956375122,tensor(1.5310)
2.923861085472636,5780,329,1.529246350036554,35.0,-0.14095817506313324,tensor(1.5310)
2.9238610854516978,5781,329,1.5292463500256028,35.0,-0.14031362533569336,tensor(1.5297)
2.9238610854412026,5782,329,1.5292463500201134,35.0,-0.1403103917837143,tensor(1.5297)
2.9238610854359424,5783,329,1.5292463500173623,35.0,-0.14030729234218597,tensor(1.5297)
2.9238610854333054,5784,329,1.5292463500159832,35.0,-0.14030420780181885,tensor(1.5297)
2.9238610854319838,5785,329,1.529246350015292,35.0,-0.1403011679649353,tensor(1.5297)
2.923861085431321,5786,329,1.5292463500149454,35.0,-0.1402980089187622,tensor(1.5297)
2.923861085430989,5787,329,1.5292463500147715,35.0,-0.14029498398303986,tensor(1.5297)
2.923861085430823,5788,329,1.5292463500146847,35.0,-0.14029207825660706,tensor(1.5297)
2.9238610854307394,5789,329,1.5292463500146412,35.0,-0.14028918743133545,tensor(1.5297)
2.9238610854306977,5790,329,1.5292463500146192,35.0,-0.14028622210025787,tensor(1.5297)
2.923861085430677,5791,329,1.5292463500146083,35.0,-0.14011923968791962,tensor(1.5294)
2.9238610854306666,5792,329,1.529246350014603,35.0,-0.14011846482753754,tensor(1.5294)
2.9238610854306613,5793,329,1.5292463500146003,35.0,-0.14011766016483307,tensor(1.5294)
2.9238610854306586,5794,329,1.5292463500145987,35.0,-0.1401168256998062,tensor(1.5294)
2.923861085430657,5795,329,1.5292463500145979,35.0,-0.14011609554290771,tensor(1.5294)
2.9238610854306564,5796,329,1.5292463500145976,35.0,-0.14011532068252563,tensor(1.5294)
2.923861085430656,5797,329,1.5292463500145974,35.0,-0.1401144415140152,tensor(1.5294)
2.923861085430656,5798,329,1.5292463500145974,35.0,-0.1401137262582779,tensor(1.5294)
2.923861085430656,5799,329,1.5292463500145974,35.0,-0.14011292159557343,tensor(1.5294)
2.923861085430656,5800,329,1.5292463500145974,35.0,-0.1401122361421585,tensor(1.5294)
2.923861085430656,5801,329,1.5292463500145974,35.0,-0.14006899297237396,tensor(1.5293)
2.923861085430656,5802,329,1.5292463500145974,35.0,-0.1400688737630844,tensor(1.5293)
2.923861085430656,5803,329,1.5292463500145974,35.0,-0.14006856083869934,tensor(1.5293)
2.923861085430656,5804,329,1.5292463500145974,35.0,-0.1400683969259262,tensor(1.5293)
2.923861085430656,5805,329,1.5292463500145974,35.0,-0.14006826281547546,tensor(1.5293)
2.923861085430656,5806,329,1.5292463500145974,35.0,-0.14006806910037994,tensor(1.5293)
2.923861085430656,5807,329,1.5292463500145974,35.0,-0.14006774127483368,tensor(1.5293)
2.923861085430656,5808,329,1.5292463500145974,35.0,-0.14006763696670532,tensor(1.5293)
2.923861085430656,5809,329,1.5292463500145974,35.0,-0.1400674432516098,tensor(1.5293)
2.923861085430656,5810,329,1.5292463500145974,35.0,-0.1400671899318695,tensor(1.5293)
2.923861085430656,5811,329,1.5292463500145974,35.0,-0.14005650579929352,tensor(1.5293)
2.923861085430656,5812,329,1.5292463500145974,35.0,-0.14005638659000397,tensor(1.5293)
2.923861085430656,5813,329,1.5292463500145974,35.0,-0.14005634188652039,tensor(1.5293)
2.923861085430656,5814,329,1.5292463500145974,35.0,-0.14005634188652039,tensor(1.5293)
2.923861085430656,5815,329,1.5292463500145974,35.0,-0.14005626738071442,tensor(1.5293)
2.923861085430656,5816,329,1.5292463500145974,35.0,-0.14005626738071442,tensor(1.5293)
2.923861085430656,5817,329,1.5292463500145974,35.0,-0.14005620777606964,tensor(1.5293)
2.923861085430656,5818,329,1.5292463500145974,35.0,-0.14005613327026367,tensor(1.5293)
2.923861085430656,5819,329,1.5292463500145974,35.0,-0.1400560885667801,tensor(1.5293)
2.923861085430656,5820,329,1.5292463500145974,35.0,-0.14005599915981293,tensor(1.5293)
2.923861085430656,5821,329,1.5292463500145974,35.0,-0.14005392789840698,tensor(1.5293)
2.923861085430656,5822,329,1.5292463500145974,35.0,-0.14005392789840698,tensor(1.5293)
2.923861085430656,5823,329,1.5292463500145974,35.0,-0.14005392789840698,tensor(1.5293)
2.923861085430656,5824,329,1.5292463500145974,35.0,-0.14005392789840698,tensor(1.5293)
2.923861085430656,5825,329,1.5292463500145974,35.0,-0.1400538682937622,tensor(1.5293)
2.923861085430656,5826,329,1.5292463500145974,35.0,-0.1400538682937622,tensor(1.5293)
2.923861085430656,5827,329,1.5292463500145974,35.0,-0.1400538682937622,tensor(1.5293)
2.923861085430656,5828,329,1.5292463500145974,35.0,-0.14005380868911743,tensor(1.5293)
2.923861085430656,5829,329,1.5292463500145974,35.0,-0.14005380868911743,tensor(1.5293)
2.923861085430656,5830,329,1.5292463500145974,35.0,-0.14005380868911743,tensor(1.5293)
2.923861085430656,5831,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5832,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5833,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5834,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5835,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5836,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5837,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5838,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5839,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5840,329,1.5292463500145974,35.0,-0.14005284011363983,tensor(1.5293)
2.923861085430656,5841,329,1.5292463500145974,35.0,-0.14005228877067566,tensor(1.5292)
2.923861085430656,5842,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5843,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5844,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5845,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5846,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5847,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5848,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
2.923861085430656,5849,329,1.5292463500145974,35.0,-0.1400522142648697,tensor(1.5292)
3.132194418763989,5850,329,1.6382094574528732,40.0,-0.18397942185401917,tensor(1.6066)
3.23661739672567,5851,329,1.6928250678528571,40.0,-0.21883979439735413,tensor(1.6616)
3.2889573566923214,5852,329,1.7202000663224315,40.0,-0.2370700091123581,tensor(1.6886)
3.3151917302256635,5853,329,1.7339212448595007,40.0,-0.24664472043514252,tensor(1.7023)
3.328341192990355,5854,329,1.7407987152146271,40.0,-0.2517283260822296,tensor(1.7095)
